# mvp-tdem synthetic raw EM log v0
seq,t_rx,polarity,g00,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19
909,530.17999999999995,-1,-715757.12892695458,-279590.88252356683,-98510.988071855565,-36097.333801479304,-13803.771104210808,-4977.9137433095657,-2029.4985984082334,-737.31654865883615,-269.21071399322773,-101.23919398937697,-37.194055944703827,-14.892483382456557,-5.6579839939006327,-1.927701149262897,-0.87996524754135164,-0.26601273070839765,-0.095286445363384667,-0.056669902311919304,0.0076557174149791043,-0.011437017644171973
910,530.20000000000005,1,717599.15776547987,267305.33610213269,105691.38824096626,37630.993409112903,13883.678537848224,5360.4918198091891,1869.916552034296,772.78789573109725,266.95560285656376,106.71061470319947,40.239551158215491,14.206724600799552,5.317404814444636,2.0143959895043393,0.8051767750745511,0.22520492581541132,0.13574217696832835,0.052933120164813739,0.0034896026553150532,-0.0037276610961702915
911,530.22000000000003,-1,-744320.75780678657,-270598.40209275892,-97020.889694874495,-37088.375083638028,-13497.123906467123,-4905.0114749904351,-1883.2947233540144,-738.01452806922532,-285.72977962461994,-106.07703263758476,-37.044293462315096,-14.114958457969605,-5.2983472852525999,-1.8363818928546516,-0.77617595528359207,-0.28261618414179013,-0.016916156097205048,-0.12044224775441716,-0.0060240396336637119,-0.014010719551018897
912,530.24000000000001,1,702753.64947832271,269101.3311000588,96721.809376907375,39488.901904120787,14328.469157379246,5280.4374186255627,1943.1594658803572,718.64861219778243,283.67952350467965,104.95129958595822,38.056136315434038,13.984144532966688,5.13015174483641,2.0285248825781279,0.74264050315465269,0.26311026251081782,0.12004674782065033,0.013163276506002191,0.039114281934433059,-0.0073778640231461036
913,530.25999999999999,-1,-722246.07605616772,-272925.03743761161,-106594.65737096225,-37599.057081202271,-14053.900020147526,-5274.4716048985929,-2011.040109477726,-756.5422395379187,-277.79791348094818,-102.9711430805589,-39.553530559816046,-14.398340235100731,-5.160057701382371,-1.9349363714123169,-0.74752446787100069,-0.28295458727687778,-0.097865380150675571,0.0042806004515276034,-0.016445727296952633,0.0091975318721724594
914,530.27999999999997,1,711038.42184800759,267245.34431459988,100060.80629381072,37131.330258765716,14128.055128368593,5087.8558490181731,1887.6864033933998,715.75170992237258,269.61673874308178,99.045566066073789,36.516278464404792,14.668307279507928,5.5723101367581958,2.0124655516757177,0.76101689534624206,0.25276330708079048,0.12294889792256966,0.054044507299554581,-0.045055056700615145,0.036577805139016241
915,530.29999999999995,-1,-696561.34909349971,-266710.97417033708,-102148.38722923267,-37218.75525685824,-14864.036502152876,-5432.4071352096762,-1958.1647329250586,-730.34166329567176,-273.67260832444663,-101.15319667047474,-38.623270716015803,-14.734433428199551,-5.1844037651998391,-2.063975234359881,-0.80175208666365827,-0.21545311969685169,-0.059546637266410213,-0.020121666314506959,-0.071241535146302368,-0.1050427146086899
916,530.32000000000005,1,710008.56358288066,248172.26668848304,102553.70149003694,38086.011628592503,14095.769312162758,5005.4680295255184,2067.3284498797657,768.96417416888437,277.69340396289613,106.09463565542414,38.618819097007176,14.840224648835346,5.2278460921241576,1.8555298508440909,0.77637553237194312,0.26197095758354921,0.11728272569609088,0.046053996066351598,0.062895549091431829,0.02211047342459594
917,530.34000000000003,-1,-753531.90204755031,-274510.39222208969,-98195.643583711761,-36296.984291464629,-14375.032870964651,-5040.9140044303203,-1998.2069470590179,-758.99180331481512,-269.7947862820497,-100.79599473395315,-37.93810635932001,-14.029977461998264,-5.4208389696251693,-2.0959679436788856,-0.87390433934197154,-0.25097887964691684,-0.11524181535878443,-0.022575715281146685,-0.058934729490620466,0.0050887768527239034
918,530.36000000000001,1,700579.48481322639,285828.89559122955,93280.201997064491,38004.045693916349,13972.561802183009,5192.5070333609719,1968.0633881940616,736.76314740088731,277.06314331826024,104.24264348667801,40.53539690830393,13.362844252382445,5.6863269617996561,2.2115634228110972,0.70093271680721858,0.30491545985376145,0.074674113867682829,0.0058491661701475404,0.00013899346927021586,-0.017229688452097658
919,530.38,-1,-720225.22641316382,-282989.88138658163,-98075.725189152334,-36464.717056205809,-13981.014313865884,-5066.9960846380054,-1855.6149788853204,-758.95026545186431,-275.83941316917264,-103.51152253588283,-36.208268254339274,-14.264099781149364,-5.227838503665307,-2.0382075791761709,-0.81172032471743005,-0.30786654276302161,-0.1013589712448739,0.01317195109616175,-0.095034560957327194,0.012688842885006532
920,530.39999999999998,1,709836.51758362865,268241.29466120142,101565.99636673811,38097.22825364396,13735.177213417541,5203.8947867146662,1983.1508947340503,720.85647712042851,287.05443469129983,102.95345200782781,40.34904357010317,13.780567865909916,5.4808289218020612,1.9473132112856637,0.73547865628077436,0.30645961638269048,0.12871633529943999,0.02586872457177147,0.08174546073686291,-0.010106085120496841
921,530.41999999999996,-1,-701709.91240836482,-268181.43145442812,-90040.92790251816,-38940.206539785228,-13935.56568927437,-5020.0218041939333,-1895.2480679984635,-752.18252672213941,-282.5217317338155,-101.06767846569113,-36.983452979882202,-14.410880472709291,-5.420987829701617,-2.076867793133625,-0.77368478816200137,-0.27601565768994218,-0.10985791632640227,0.020597499475801619,-0.090078083933187558,0.0099971706030374998
922,530.44000000000005,1,738895.13278177893,258522.75547680428,100227.91440725338,37892.527154166652,13868.892286416036,5344.5670389953366,1912.2834783191674,736.66836847949673,272.09656467473565,110.18427630997891,37.781367428221742,14.748954787166213,5.648273423599985,2.0066360435308219,0.72719739178488774,0.25430737754723076,0.14467467561703093,0.061555889633960269,0.022100088585749789,-0.05618957777570515
923,530.46000000000004,-1,-717491.20909493498,-272864.19187716133,-100602.35999040841,-37045.022169598837,-13764.626850525159,-5233.552626966235,-1878.1185305897666,-737.47130029897141,-263.76555271932585,-99.733058847183912,-38.764025049288634,-14.678638851354679,-5.5066671393484015,-1.964561881644588,-0.74322665246408803,-0.29673803810386112,-0.13252868016298491,-0.0071478865880825384,0.051545563132520719,-0.047518666166770883
924,530.48000000000002,1,706574.33269402024,274318.92661385681,94964.150066111542,36878.398880473884,14011.489481889037,4929.180474474324,1861.7277487137876,738.96334247828599,270.19312861662058,101.95608960487392,38.073893674064216,13.922597378948,5.3711224730406864,1.964440336509212,0.76013048054788568,0.22225032341672427,0.18231457981805066,0.025709806264052514,0.012743991613826958,-0.023110153040838976
925,530.5,-1,-709743.29532804969,-259078.4948837719,-99939.717525822169,-37185.985830074133,-13763.152075678494,-5019.2101576717077,-2060.7788919538007,-752.06112318846544,-277.64108808686052,-105.11544389484568,-38.403862861735895,-14.198394201781365,-4.8830695392316059,-1.9134689373182017,-0.80376184751749469,-0.27094623268643409,-0.031774422630839114,-0.071254776778800349,-0.022879836728710756,-0.020898749215654596
926,530.51999999999998,1,692647.82402184559,276468.6837671643,97107.13902721784,35911.447767598111,14491.670893929169,4796.3152737483706,1918.0953225361318,724.60249812150744,270.79365738698743,96.961654764432225,36.61919429143142,14.662705378858721,5.5980736782532974,1.9634780049576983,0.71455535106002188,0.31871184359900184,0.15136258932500676,0.11347392831470353,0.10832384380739386,0.0076325595164465762
927,530.53999999999996,-1,-689251.8072632018,-269009.47308850731,-102859.43850483869,-35942.807449921755,-13908.496419753741,-5012.8085806350864,-1918.5336572130541,-722.73666049720055,-274.92769873083546,-107.9799021079545,-38.601436076380601,-14.0380729898126,-5.3040383457663651,-1.9764635576789069,-0.74956536551781405,-0.27705019068609399,-0.18139456993670877,-0.013567971821061361,-0.053196710516928376,-0.0017149912668951923
928,530.55999999999995,1,734228.719918577,248559.23894475662,98406.102497190775,36115.168685158198,13987.31221970458,5241.5045444597254,1899.8595912668684,714.84580781098077,273.45835942714928,97.934284105777621,38.456081487236496,13.90688811803348,5.5085015675887625,1.8764871048653979,0.80146608801665198,0.243057972800137,0.19545810058440877,0.010949131050662511,0.042939054236057254,-0.06004439626053415
929,530.58000000000004,-1,-677518.75338753208,-253026.38911734725,-102165.45297156191,-35743.927035151552,-13498.407378460828,-5003.8142951422815,-1992.878886203026,-748.44964960876973,-282.18754652780837,-99.326173135703897,-39.52379511233832,-13.890620041806711,-5.244854000040684,-1.9416547373551281,-0.69937739218488237,-0.24236227065406554,-0.10654131437292531,0.024706886481637321,-0.012160912620704291,-0.0092901718694254187
930,530.60000000000002,1,678292.42837146181,272543.12764841376,94657.177617996669,37302.868950189957,14104.139598065272,5159.5370569963752,1998.2800170354599,701.52270306571984,265.31301160907316,100.31116877204605,41.845783955989937,14.493841833551139,5.5330835371123568,1.9904798007895315,0.68721242083905276,0.25878417348622507,0.12267119873530698,0.021787507538955791,0.068345331965670372,-0.010823328831215576
931,530.62,-1,-682747.79369117576,-273849.5096305412,-102649.45056844885,-36481.772279382167,-14005.503766909094,-5176.286317762585,-1956.8677487134817,-754.2653684282634,-279.7534020577678,-103.20102078103162,-38.809390987855132,-13.641372582483109,-5.2996343196207016,-1.9033551888369435,-0.74715142279532898,-0.30629083449835048,-0.14332794104914065,-0.047563635830821308,-0.042601073225647851,0.039663224717318507
932,530.63999999999999,1,630966.85350544611,276575.83884345111,102584.57519072453,37945.633463266582,14725.684918886873,4857.0743744185966,1972.0227476728405,729.11662852167206,273.70165816183845,98.154407043261585,38.564530356631664,14.390667916095582,5.1681121995673323,2.0050721335898163,0.7128245234558277,0.24483629545859173,0.083658338690207182,0.085417168485663386,-0.044100926210876398,-0.064265332176154821
933,530.65999999999997,-1,-687301.57467260922,-276778.27866296208,-98143.080721677557,-36998.831646648294,-14128.459409910734,-4877.459081622359,-1946.5657221618949,-718.30760126861094,-280.07567562110228,-99.774839608067083,-38.30957668451105,-14.045894959647987,-5.3951754294279795,-2.0020183625085366,-0.7603724513015192,-0.35613575387287727,-0.1350345252994323,-0.056971630986737826,-0.050125179918664414,-0.03770132249167453
934,530.67999999999995,1,692745.34205550374,272320.26655545237,96401.574554777209,37030.137845805533,13323.798463769232,5247.7199058353553,1998.3141393554085,705.8239682917208,270.56050231021419,100.27128299594,39.26822601426278,14.825773370880251,5.2918669928993127,1.8047563546345819,0.77234140685654895,0.21120967761758425,0.087239680788831209,0.01670303570130233,0.032191062331894969,-0.0058089809744802249
935,530.70000000000005,-1,-691480.8991669761,-252923.51503455814,-95514.849511116437,-38228.291582601603,-13103.424421496005,-5180.4811117274121,-1897.6267653597213,-710.91370806024906,-263.75923442383873,-102.77765308195765,-38.647165794990279,-13.493331323392001,-5.5020926795496292,-1.9538068001981046,-0.75081824009619658,-0.26384151456056665,-0.1305560503933092,-0.15197692875211391,-0.069330112516484008,-0.084005851699644127
936,530.72000000000003,1,722775.4543509474,256927.02521358678,103558.45731609799,38621.614878686516,14052.813655625569,5020.6268008213756,1899.0560128347572,717.50935147704422,277.97738889906577,102.91714191537039,39.755609692275264,14.847617851854416,5.2072673653086605,1.9984827537081489,0.82720461180761984,0.28928837122387574,0.21564641043952623,0.041532596536668069,-0.017436713932430015,-0.066317412061040831
937,530.74000000000001,-1,-682664.34279685968,-261132.43760570127,-102232.26373118319,-38283.281598598805,-13550.310663267872,-5065.0706825935167,-1825.5131953522789,-681.38960711588334,-277.91195469232531,-104.40051855735466,-38.432538323692839,-14.317317500476207,-5.2530404440822629,-2.048873056820665,-0.60883668830401017,-0.34666370049137196,-0.15666205265316718,-0.089719519631206779,0.032298877199054735,-0.0021989313566364342
938,530.75999999999999,1,698939.03022112919,261702.13982248624,95410.677772060619,37670.861302534315,13695.642722654989,5400.3675933454188,1932.0453651271011,670.736096396579,257.00486613484998,108.11155910089431,37.68459494184205,14.367282485247998,5.3403035679110875,2.1379999772279423,0.63506560748085539,0.28046463238023456,0.083593532545377797,0.055149490601675899,0.02821965202173287,0.0049796808015206357
939,530.77999999999997,-1,-699693.77933211753,-267028.8621401717,-98071.721737763335,-38343.688103341119,-14056.153213758746,-5137.9150359979549,-1791.3689689520327,-721.43773675543184,-276.82171879831498,-100.86561564290442,-38.402581810618976,-14.134057283370664,-5.3595796660780932,-2.1471062852011267,-0.80887377961516316,-0.25923210494986126,-0.11815612470037404,0.028766023427593986,-0.026614722079904677,-0.0026397371959994338
940,530.79999999999995,1,700887.73402398091,263440.95743396092,94713.826225691373,38980.712471770858,14196.459821509625,5075.2715917748337,1825.1654389944949,672.74585315772185,288.06127571450469,101.18453301173894,38.941266602640326,13.876106203297697,5.231999855293382,2.0205024922971755,0.75415363340774932,0.33499744666067854,0.16381454501495826,0.10579265399247291,-0.045088192341348789,0.022141141541625886
941,530.82000000000005,-1,-727536.70392663474,-275917.88241782249,-101492.65767836742,-36637.784515490348,-14028.141750363115,-5050.118128268794,-1927.8460622550165,-724.24170079573616,-255.50096082739557,-99.289613355443549,-40.614720204558026,-14.150219111227511,-5.392942404883283,-2.0329387656744577,-0.72861450428991092,-0.3504207521696307,-0.16473330831469532,-0.069267671007165035,-0.0034194028456481984,0.082013326907671047
942,530.84000000000003,1,661627.61199460074,245762.23726665034,100513.80594553752,38415.756504127348,12995.023351145655,5095.4819105136949,1926.0260200642542,719.87906174163425,260.50575465825546,105.79329312187504,36.574166550522961,13.46027637392198,5.1188983134524362,1.9948453006747962,0.71363411483146788,0.31443391935387621,0.040089966144285352,0.14076586330946461,0.012415412372756925,-0.052275696614539471
943,530.86000000000001,-1,-683378.8756042195,-261138.94128102958,-94130.704096169924,-36844.841533168794,-12923.773524335991,-5042.5729794568233,-1879.1981763272204,-715.26420004532383,-265.53656597631857,-101.8160760070953,-39.091622478238016,-14.417151230668608,-5.6241393607976979,-1.9773609537931867,-0.70648853103512121,-0.2751523933946774,-0.10986865357307561,-0.00041125805492220693,-0.078839997804828435,0.0076229113038419312
